id,model,patrimony,description,created,modified,assetType_id,equipment_id,manufacturer_id,criticalness_id
725,TERMORESISTENCIA TIPO PT100 - TRG-03 Temperatura resistência n°03 do Gerador 4,,TERMORESISTENCIA TIPO PT100 - TRG-03 Temperatura resistência n°03 do Gerador 4 - DESTILARIA,2017-01-01 00:00:00.000724,2017-01-01 00:00:00.000724,35,471,1,1
726,TRANSMISSOR DE VAZÃO - Vazão de água do poço artesiano,,TRANSMISSOR DE VAZÃO - Vazão de água do poço artesiano - POÇO ARTESIANO,2017-01-01 00:00:00.000725,2017-01-01 00:00:00.000725,13,441,1,1
727,TRANSMISSOR DE NIVEL - Nível da caixa da ETE,,TRANSMISSOR DE NIVEL - Nível da caixa da ETE - ETE,2017-01-01 00:00:00.000726,2017-01-01 00:00:00.000726,20,445,1,1
728,INDICADOR CONTROLADOR - Indicador de nível da caixa da ETE,,INDICADOR CONTROLADOR - Indicador de nível da caixa da ETE - ETE,2017-01-01 00:00:00.000727,2017-01-01 00:00:00.000727,17,445,1,1
729,TRANSMISSOR DE PH - Transmissor de PH do caldo caleado,,TRANSMISSOR DE PH - Transmissor de PH do caldo caleado - TRATAMENTO DE CALDO,2017-01-01 00:00:00.000728,2017-01-01 00:00:00.000728,3,201,1,1
730,CONTROLADOR INDICADOR - Controlador de PH do caldo caleado,,CONTROLADOR INDICADOR - Controlador de PH do caldo caleado - TRATAMENTO DE CALDO,2017-01-01 00:00:00.000729,2017-01-01 00:00:00.000729,17,201,1,1
731,TRANSMISSOR DE PH - Transmissor de PH do caldo pré caleado,,TRANSMISSOR DE PH - Transmissor de PH do caldo pré caleado - TRATAMENTO DE CALDO,2017-01-01 00:00:00.000730,2017-01-01 00:00:00.000730,3,201,1,1
732,CONTROLADOR INDICADOR - Controlador de PH do caldo pré caleado,,CONTROLADOR INDICADOR - Controlador de PH do caldo pré caleado - TRATAMENTO DE CALDO,2017-01-01 00:00:00.000731,2017-01-01 00:00:00.000731,17,201,1,1
733,NOBREAK - NOBREAK,,NOBREAK - NOBREAK - LABORATÓRIO,2017-01-01 00:00:00.000732,2017-01-01 00:00:00.000732,22,28,1,1
734,NOBREAK - NOBREAK,,NOBREAK - NOBREAK - LABORATÓRIO,2017-01-01 00:00:00.000733,2017-01-01 00:00:00.000733,22,21,1,1
735,CÂMERA - Câmera da Sonda Oblíquoa,,CÂMERA - Câmera da Sonda Oblíquoa - LABORATÓRIO,2017-01-01 00:00:00.000734,2017-01-01 00:00:00.000734,7,24,1,1
736,CÂMERA - Câmera Pedaleira do Motorista,,CÂMERA - Câmera Pedaleira do Motorista - LABORATÓRIO,2017-01-01 00:00:00.000735,2017-01-01 00:00:00.000735,7,24,1,1
737,CÂMERA - Câmera do Desfibrador,,CÂMERA - Câmera do Desfibrador - LABORATÓRIO,2017-01-01 00:00:00.000736,2017-01-01 00:00:00.000736,7,21,1,1
738,CÂMERA - Câmera Laboratório Indústrial,,CÂMERA - Câmera Laboratório Indústrial - LABORATÓRIO,2017-01-01 00:00:00.000737,2017-01-01 00:00:00.000737,7,28,1,1
739,CÂMERA - Câmera Laboratório PCTS Prensa,,CÂMERA - Câmera Laboratório PCTS Prensa - LABORATÓRIO,2017-01-01 00:00:00.000738,2017-01-01 00:00:00.000738,7,26,1,1
740,CÂMERA - Câmera Laboratório PCTS Sacarímetro,,CÂMERA - Câmera Laboratório PCTS Sacarímetro - LABORATÓRIO,2017-01-01 00:00:00.000739,2017-01-01 00:00:00.000739,7,19,1,1
741,CÂMERA - Câmera Laboratório PCTS Área Externa Opencel,,CÂMERA - Câmera Laboratório PCTS Área Externa Opencel - LABORATÓRIO,2017-01-01 00:00:00.000740,2017-01-01 00:00:00.000740,7,23,1,1
742,CÂMERA - Câmera Laboratório PCTS Mufla,,CÂMERA - Câmera Laboratório PCTS Mufla - LABORATÓRIO,2017-01-01 00:00:00.000741,2017-01-01 00:00:00.000741,7,19,1,1
743,DVR - DVR Câmeras Laboratório,,DVR - DVR Câmeras Laboratório - LABORATÓRIO,2017-01-01 00:00:00.000742,2017-01-01 00:00:00.000742,10,28,1,1
744,COMPUTADOR - Computador Laboratório Indústrial e PCTS,,COMPUTADOR - Computador Laboratório Indústrial e PCTS - LABORATÓRIO,2017-01-01 00:00:00.000743,2017-01-01 00:00:00.000743,8,28,1,1
745,MONITOR - Monitor do Sistema de Câmeras do Laboratório,,MONITOR - Monitor do Sistema de Câmeras do Laboratório - LABORATÓRIO,2017-01-01 00:00:00.000744,2017-01-01 00:00:00.000744,37,28,1,1
746,Manômetro - Balão de ar comprimido - Fábrica de açúcar - Corpo,,Manômetro - Balão de ar comprimido - Fábrica de açúcar - Corpo - Ar Comprimido,2017-01-01 00:00:00.000745,2017-01-01 00:00:00.000745,26,453,1,1
747,"Manômetro - Linha de Vapor 8,5kgf/cm² - Linha",,"Manômetro - Linha de Vapor 8,5kgf/cm² - Linha - Rede de Vapor BMA",2017-01-01 00:00:00.000746,2017-01-01 00:00:00.000746,26,544,1,1
748,"Manômetro - Linha de Vapor 1,5kgf/cm²  - Linha",,"Manômetro - Linha de Vapor 1,5kgf/cm²  - Linha - Rede de Vapor Escape",2017-01-01 00:00:00.000747,2017-01-01 00:00:00.000747,26,545,1,1
749,"Manômetro - Linha de Vapor 0,7kgf/cm²  - Linha",,"Manômetro - Linha de Vapor 0,7kgf/cm²  - Linha - Rede de Vapor Vegetal",2017-01-01 00:00:00.000748,2017-01-01 00:00:00.000748,26,545,1,1
750,Manômetro - Trocador de Calor Turbo Bomba Fábrica  - Corpo,,Manômetro - Trocador de Calor Turbo Bomba Fábrica  - Corpo - Aspersor Evaporação,2017-01-01 00:00:00.000749,2017-01-01 00:00:00.000749,26,363,1,1
751,Manômetro - Separador de arraste Turbo Bomba Fábrica,,Manômetro - Separador de arraste Turbo Bomba Fábrica - Aspersor Evaporação,2017-01-01 00:00:00.000750,2017-01-01 00:00:00.000750,26,363,1,1
752,Vacuômetro - Cozedor à Vácuo N° 01 - Massa A - 250 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 01 - Massa A - 250 hl - Corpo - Cozimento,2017-01-01 00:00:00.000751,2017-01-01 00:00:00.000751,26,261,1,1
753,Manômetro - Cozedor à Vácuo N° 01 - Massa A - 250 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 01 - Massa A - 250 hl - Calandra - Cozimento,2017-01-01 00:00:00.000752,2017-01-01 00:00:00.000752,26,261,1,1
754,Vacuômetro - Cozedor à Vácuo N° 02 - Massa A - 250 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 02 - Massa A - 250 hl - Corpo - Cozimento,2017-01-01 00:00:00.000753,2017-01-01 00:00:00.000753,26,262,1,1
755,Manômetro - Cozedor à Vácuo N° 02 - Massa A - 250 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 02 - Massa A - 250 hl - Calandra - Cozimento,2017-01-01 00:00:00.000754,2017-01-01 00:00:00.000754,26,262,1,1
756,Vacuômetro - Cozedor à Vácuo N° 03 - Massa A - 250 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 03 - Massa A - 250 hl - Corpo - Cozimento,2017-01-01 00:00:00.000755,2017-01-01 00:00:00.000755,26,263,1,1
757,Manômetro - Cozedor à Vácuo N° 03 - Massa A - 250 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 03 - Massa A - 250 hl - Calandra - Cozimento,2017-01-01 00:00:00.000756,2017-01-01 00:00:00.000756,26,263,1,1
758,Vacuômetro - Cozedor à Vácuo N° 04 - Massa A - 250 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 04 - Massa A - 250 hl - Corpo - Cozimento,2017-01-01 00:00:00.000757,2017-01-01 00:00:00.000757,26,264,1,1
759,Manômetro - Cozedor à Vácuo N° 04 - Massa A - 250 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 04 - Massa A - 250 hl - Calandra - Cozimento,2017-01-01 00:00:00.000758,2017-01-01 00:00:00.000758,26,264,1,1
760,Vacuômetro - Cozedor à Vácuo N° 05 - Massa B - 250 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 05 - Massa B - 250 hl - Corpo - Cozimento,2017-01-01 00:00:00.000759,2017-01-01 00:00:00.000759,26,291,1,1
761,Manômetro - Cozedor à Vácuo N° 05 - Massa B - 250 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 05 - Massa B - 250 hl - Calandra - Cozimento,2017-01-01 00:00:00.000760,2017-01-01 00:00:00.000760,26,291,1,1
762,Vacuômetro - Cozedor à Vácuo N° 06 - Massa A - 500 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 06 - Massa A - 500 hl - Corpo - Cozimento,2017-01-01 00:00:00.000761,2017-01-01 00:00:00.000761,26,265,1,1
763,Manômetro - Cozedor à Vácuo N° 06 - Massa A - 500 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 06 - Massa A - 500 hl - Calandra - Cozimento,2017-01-01 00:00:00.000762,2017-01-01 00:00:00.000762,26,265,1,1
764,Vacuômetro - Cozedor à Vácuo N° 07 - Massa B - 500 hl - Corpo,,Vacuômetro - Cozedor à Vácuo N° 07 - Massa B - 500 hl - Corpo - Cozimento,2017-01-01 00:00:00.000763,2017-01-01 00:00:00.000763,26,292,1,1
765,Manômetro - Cozedor à Vácuo N° 07 - Massa B - 500 hl - Calandra,,Manômetro - Cozedor à Vácuo N° 07 - Massa B - 500 hl - Calandra - Cozimento,2017-01-01 00:00:00.000764,2017-01-01 00:00:00.000764,26,292,1,1
766,Manômetro - Filtro de vinho das Centrifugas N° 01 - Corpo,,Manômetro - Filtro de vinho das Centrifugas N° 01 - Corpo - Fermentação,2017-01-01 00:00:00.000765,2017-01-01 00:00:00.000765,26,388,1,1
767,Manômetro - Filtro de vinho das Centrifugas N° 02 - Corpo,,Manômetro - Filtro de vinho das Centrifugas N° 02 - Corpo - Fermentação,2017-01-01 00:00:00.000766,2017-01-01 00:00:00.000766,26,389,1,1
768,Manômetro - Filtro de vinho das Centrifugas N° 03 - Corpo,,Manômetro - Filtro de vinho das Centrifugas N° 03 - Corpo - Fermentação,2017-01-01 00:00:00.000767,2017-01-01 00:00:00.000767,26,390,1,1
769,Manômetro - Resfriador de Água da Torre de Co² - Corpo,,Manômetro - Resfriador de Água da Torre de Co² - Corpo - Fermentação,2017-01-01 00:00:00.000768,2017-01-01 00:00:00.000768,26,399,1,1
770,"Manômetro - Separador de Arraste - Turbo Bombas das Caldeiras 1, 2, 3 e 4",,"Manômetro - Separador de Arraste - Turbo Bombas das Caldeiras 1, 2, 3 e 4 - Geração de Vapor",2017-01-01 00:00:00.000769,2017-01-01 00:00:00.000769,26,0,1,1
771,Manômetro - Desaerador,,Manômetro - Desaerador - Geração de Vapor,2017-01-01 00:00:00.000770,2017-01-01 00:00:00.000770,26,532,1,1
772,Manômetro - Trocador de Calor do Gerador 1,,Manômetro - Trocador de Calor do Gerador 1 - Geração de Energia Elétrica,2017-01-01 00:00:00.000771,2017-01-01 00:00:00.000771,26,468,1,1
773,Manômetro - Trocador de Calor do Gerador 2,,Manômetro - Trocador de Calor do Gerador 2 - Geração de Energia Elétrica,2017-01-01 00:00:00.000772,2017-01-01 00:00:00.000772,26,469,1,1
774,Manômetro - Trocador de Calor do Gerador 3,,Manômetro - Trocador de Calor do Gerador 3 - Geração de Energia Elétrica,2017-01-01 00:00:00.000773,2017-01-01 00:00:00.000773,26,470,1,1
775,Manômetro - Trocador de Calor do Gerador 4,,Manômetro - Trocador de Calor do Gerador 4 - Geração de Energia Elétrica,2017-01-01 00:00:00.000774,2017-01-01 00:00:00.000774,26,471,1,1
776,Manômetro - Separador de Arraste do Gerador 1,,Manômetro - Separador de Arraste do Gerador 1 - Geração de Energia Elétrica,2017-01-01 00:00:00.000775,2017-01-01 00:00:00.000775,26,468,1,1
777,Manômetro - Separador de Arraste do Gerador 2,,Manômetro - Separador de Arraste do Gerador 2 - Geração de Energia Elétrica,2017-01-01 00:00:00.000776,2017-01-01 00:00:00.000776,26,469,1,1
778,Manômetro - Separador de Arraste do Gerador 3,,Manômetro - Separador de Arraste do Gerador 3 - Geração de Energia Elétrica,2017-01-01 00:00:00.000777,2017-01-01 00:00:00.000777,26,470,1,1
779,Manômetro - Separador de Arraste do Gerador 4,,Manômetro - Separador de Arraste do Gerador 4 - Geração de Energia Elétrica,2017-01-01 00:00:00.000778,2017-01-01 00:00:00.000778,26,471,1,1
780,Manômetro - Trocador de Calor do Picador,,Manômetro - Trocador de Calor do Picador - Extração do Caldo,2017-01-01 00:00:00.000779,2017-01-01 00:00:00.000779,26,145,1,1
781,Manômetro - Trocador de Calor do Desfibrador,,Manômetro - Trocador de Calor do Desfibrador - Extração do Caldo,2017-01-01 00:00:00.000780,2017-01-01 00:00:00.000780,26,146,1,1
782,Manômetro - Trocador de Calor da Turbina - Terno 1,,Manômetro - Trocador de Calor da Turbina - Terno 1 - Extração do Caldo,2017-01-01 00:00:00.000781,2017-01-01 00:00:00.000781,26,150,1,1
783,Manômetro - Trocador de Calor da Turbina - Terno 2,,Manômetro - Trocador de Calor da Turbina - Terno 2 - Extração do Caldo,2017-01-01 00:00:00.000782,2017-01-01 00:00:00.000782,26,151,1,1
784,Manômetro - Trocador de Calor da Turbina - Terno 3,,Manômetro - Trocador de Calor da Turbina - Terno 3 - Extração do Caldo,2017-01-01 00:00:00.000783,2017-01-01 00:00:00.000783,26,152,1,1
785,Manômetro - Trocador de Calor da Turbina - Terno 4,,Manômetro - Trocador de Calor da Turbina - Terno 4 - Extração do Caldo,2017-01-01 00:00:00.000784,2017-01-01 00:00:00.000784,26,154,1,1
786,Manômetro - Balão Separador de Arraste do Picador,,Manômetro - Balão Separador de Arraste do Picador - Extração do Caldo,2017-01-01 00:00:00.000785,2017-01-01 00:00:00.000785,26,145,1,1
787,Manômetro - Balão Separador do Arraste do Desfibrador,,Manômetro - Balão Separador do Arraste do Desfibrador - Extração do Caldo,2017-01-01 00:00:00.000786,2017-01-01 00:00:00.000786,26,146,1,1
788,Manômetro - Balão Separador de Arraste - Terno 1,,Manômetro - Balão Separador de Arraste - Terno 1 - Extração do Caldo,2017-01-01 00:00:00.000787,2017-01-01 00:00:00.000787,26,150,1,1
789,Manômetro - Balão Separador de Arraste - Terno 2,,Manômetro - Balão Separador de Arraste - Terno 2 - Extração do Caldo,2017-01-01 00:00:00.000788,2017-01-01 00:00:00.000788,26,151,1,1
790,Manômetro - Balão Separador de Arraste - Terno 3,,Manômetro - Balão Separador de Arraste - Terno 3 - Extração do Caldo,2017-01-01 00:00:00.000789,2017-01-01 00:00:00.000789,26,152,1,1
791,Manômetro - Balão Separador de Arraste - Terno 4,,Manômetro - Balão Separador de Arraste - Terno 4 - Extração do Caldo,2017-01-01 00:00:00.000790,2017-01-01 00:00:00.000790,26,153,1,1
792,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Balão de Alto vácuo,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Balão de Alto vácuo - Filtração do Lodo,2017-01-01 00:00:00.000791,2017-01-01 00:00:00.000791,26,219,1,1
793,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Balão de Baixo vácuo,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Balão de Baixo vácuo - Filtração do Lodo,2017-01-01 00:00:00.000792,2017-01-01 00:00:00.000792,26,219,1,1
794,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Condensador Barométrico,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Condensador Barométrico - Filtração do Lodo,2017-01-01 00:00:00.000793,2017-01-01 00:00:00.000793,26,219,1,1
795,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste dos Balões de Vácuo N°01,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste dos Balões de Vácuo N°01 - Filtração do Lodo,2017-01-01 00:00:00.000794,2017-01-01 00:00:00.000794,26,219,1,1
796,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste dos Balões de Vácuo N°02,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste dos Balões de Vácuo N°02 - Filtração do Lodo,2017-01-01 00:00:00.000795,2017-01-01 00:00:00.000795,26,219,1,1
797,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste do Condensador,,Vacuômetro - Filtro Rotativo 8 x 16 N°01 - Separador de Arraste do Condensador - Filtração do Lodo,2017-01-01 00:00:00.000796,2017-01-01 00:00:00.000796,26,219,1,1
798,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Balão de Alto vácuo,,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Balão de Alto vácuo - Filtração do Lodo,2017-01-01 00:00:00.000797,2017-01-01 00:00:00.000797,26,220,1,1
799,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Balão de Baixo vácuo,,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Balão de Baixo vácuo - Filtração do Lodo,2017-01-01 00:00:00.000798,2017-01-01 00:00:00.000798,26,220,1,1
800,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Condensador Barométrico,,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Condensador Barométrico - Filtração do Lodo,2017-01-01 00:00:00.000799,2017-01-01 00:00:00.000799,26,220,1,1
801,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Separador de Arraste dos balões de Vácuo,,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Separador de Arraste dos balões de Vácuo - Filtração do Lodo,2017-01-01 00:00:00.000800,2017-01-01 00:00:00.000800,26,220,1,1
802,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Separador de Arraste do Condensador,,Vacuômetro - Filtro Rotativo 8 x 16 N°02 - Separador de Arraste do Condensador - Filtração do Lodo,2017-01-01 00:00:00.000801,2017-01-01 00:00:00.000801,26,220,1,1
803,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Alto vácuo N°01,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Alto vácuo N°01 - Filtração do Lodo,2017-01-01 00:00:00.000802,2017-01-01 00:00:00.000802,26,221,1,1
804,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Alto vácuo N°02,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Alto vácuo N°02 - Filtração do Lodo,2017-01-01 00:00:00.000803,2017-01-01 00:00:00.000803,26,221,1,1
805,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Baixo vácuo N°01,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Baixo vácuo N°01 - Filtração do Lodo,2017-01-01 00:00:00.000804,2017-01-01 00:00:00.000804,26,221,1,1
806,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Baixo vácuo N°02,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Balão de Baixo vácuo N°02 - Filtração do Lodo,2017-01-01 00:00:00.000805,2017-01-01 00:00:00.000805,26,221,1,1
807,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Condensador Barométrico,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Condensador Barométrico - Filtração do Lodo,2017-01-01 00:00:00.000806,2017-01-01 00:00:00.000806,26,221,1,1
808,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste dos Balões de Vácuo N°01,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste dos Balões de Vácuo N°01 - Filtração do Lodo,2017-01-01 00:00:00.000807,2017-01-01 00:00:00.000807,26,221,1,1
809,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste dos Balões de Vácuo N°02,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste dos Balões de Vácuo N°02 - Filtração do Lodo,2017-01-01 00:00:00.000808,2017-01-01 00:00:00.000808,26,221,1,1
810,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste do Condensador,,Vacuômetro - Filtro Rotativo 10 x 20 N°03 - Separador de Arraste do Condensador - Filtração do Lodo,2017-01-01 00:00:00.000809,2017-01-01 00:00:00.000809,26,221,1,1
811,Vacuômetro - Filtro Prensa - Balão de Alto vácuo,,Vacuômetro - Filtro Prensa - Balão de Alto vácuo - Filtração do Lodo,2017-01-01 00:00:00.000810,2017-01-01 00:00:00.000810,26,218,1,1
812,Vacuômetro - Filtro Prensa - Balão de Baixo vácuo,,Vacuômetro - Filtro Prensa - Balão de Baixo vácuo - Filtração do Lodo,2017-01-01 00:00:00.000811,2017-01-01 00:00:00.000811,26,218,1,1
813,Manômetro - Aquecedor de Caldo Vertical - N° 1 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 1 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000812,2017-01-01 00:00:00.000812,26,204,1,1
814,Manômetro - Aquecedor de Caldo Vertical - N° 2 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 2 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000813,2017-01-01 00:00:00.000813,26,204,1,1
815,Manômetro - Aquecedor de Caldo Vertical - N° 3 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 3 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000814,2017-01-01 00:00:00.000814,26,204,1,1
816,Manômetro - Aquecedor de Caldo Vertical - N° 4 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 4 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000815,2017-01-01 00:00:00.000815,26,204,1,1
817,Manômetro - Aquecedor de Caldo Vertical - N° 5 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 5 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000816,2017-01-01 00:00:00.000816,26,204,1,1
818,Manômetro - Aquecedor de Caldo Vertical - N° 6 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 6 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000817,2017-01-01 00:00:00.000817,26,204,1,1
819,Manômetro - Aquecedor de Caldo Vertical - N° 7 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 7 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000818,2017-01-01 00:00:00.000818,26,204,1,1
820,Manômetro - Aquecedor de Caldo Vertical - N° 8 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 8 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000819,2017-01-01 00:00:00.000819,26,204,1,1
821,Manômetro - Aquecedor de Caldo Vertical - N° 9 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 9 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000820,2017-01-01 00:00:00.000820,26,203,1,1
822,Manômetro - Aquecedor de Caldo Vertical - N° 10 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 10 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000821,2017-01-01 00:00:00.000821,26,203,1,1
823,Manômetro - Aquecedor de Caldo Vertical - N° 11 - Corpo,,Manômetro - Aquecedor de Caldo Vertical - N° 11 - Corpo - Aquecimento do Caldo,2017-01-01 00:00:00.000822,2017-01-01 00:00:00.000822,26,203,1,1
824,Manômetro - Aquecedor de Caldo Vertical - N° 1 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 1 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000823,2017-01-01 00:00:00.000823,26,203,1,1
825,Manômetro - Aquecedor de Caldo Vertical - N° 2 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 2 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000824,2017-01-01 00:00:00.000824,26,203,1,1
826,Manômetro - Aquecedor de Caldo Vertical - N° 3 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 3 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000825,2017-01-01 00:00:00.000825,26,203,1,1
827,Manômetro - Aquecedor de Caldo Vertical - N° 4 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 4 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000826,2017-01-01 00:00:00.000826,26,203,1,1
828,Manômetro - Aquecedor de Caldo Vertical - N° 5 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 5 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000827,2017-01-01 00:00:00.000827,26,203,1,1
829,Manômetro - Aquecedor de Caldo Vertical - N° 6 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 6 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000828,2017-01-01 00:00:00.000828,26,203,1,1
830,Manômetro - Aquecedor de Caldo Vertical - N° 7 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 7 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000829,2017-01-01 00:00:00.000829,26,203,1,1
831,Manômetro - Aquecedor de Caldo Vertical - N° 8 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 8 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000830,2017-01-01 00:00:00.000830,26,203,1,1
832,Manômetro - Aquecedor de Caldo Vertical - N° 9 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 9 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000831,2017-01-01 00:00:00.000831,26,203,1,1
833,Manômetro - Aquecedor de Caldo Vertical - N° 10 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 10 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000832,2017-01-01 00:00:00.000832,26,203,1,1
834,Manômetro - Aquecedor de Caldo Vertical - N° 11 - Calandra,,Manômetro - Aquecedor de Caldo Vertical - N° 11 - Calandra - Aquecimento do Caldo,2017-01-01 00:00:00.000833,2017-01-01 00:00:00.000833,26,203,1,1
835,"Manômetro - Aquecedor Horizontal N° 01-A, B, C - Corpo",,"Manômetro - Aquecedor Horizontal N° 01-A, B, C - Corpo - Aquecimento do Caldo",2017-01-01 00:00:00.000834,2017-01-01 00:00:00.000834,26,205,1,1
836,"Manômetro - Aquecedor Horizontal N° 01-A, B, C - Calandra",,"Manômetro - Aquecedor Horizontal N° 01-A, B, C - Calandra - Aquecimento do Caldo",2017-01-01 00:00:00.000835,2017-01-01 00:00:00.000835,26,205,1,1
837,"Manômetro - Aquecedor Horizontal N° 02-A, B, C - Corpo",,"Manômetro - Aquecedor Horizontal N° 02-A, B, C - Corpo - Aquecimento do Caldo",2017-01-01 00:00:00.000836,2017-01-01 00:00:00.000836,26,205,1,1
838,"Manômetro - Aquecedor Horizontal N° 02-A, B, C - Calandra",,"Manômetro - Aquecedor Horizontal N° 02-A, B, C - Calandra - Aquecimento do Caldo",2017-01-01 00:00:00.000837,2017-01-01 00:00:00.000837,26,205,1,1
839,Manômetro - Linha de Caldo Misto,,Manômetro - Linha de Caldo Misto - Aquecimento do Caldo,2017-01-01 00:00:00.000838,2017-01-01 00:00:00.000838,26,206,1,1
840,Manômetro - Linha de Caldo Misto,,Manômetro - Linha de Caldo Misto - Aquecimento do Caldo,2017-01-01 00:00:00.000839,2017-01-01 00:00:00.000839,26,206,1,1
841,Manômetro - Linha de Caldo Caleado,,Manômetro - Linha de Caldo Caleado - Aquecimento do Caldo,2017-01-01 00:00:00.000840,2017-01-01 00:00:00.000840,26,206,1,1
842,Manômetro - Linha de Caldo Caleado,,Manômetro - Linha de Caldo Caleado - Aquecimento do Caldo,2017-01-01 00:00:00.000841,2017-01-01 00:00:00.000841,26,206,1,1
